individual,time,state,firms,year,n,id,group,treat_date,treat,te,e,y2,y
176,2008,8,0.10269510153509465,2008,29,176,1,1986,1,10.038791376712464,0.5651771859202769,39.706663664167834,260.56007395184207
176,2009,8,0.10269510153509465,2009,30,176,1,1986,1,9.963051583971453,-0.5503112459943312,39.51543543951222,268.6656218708556
177,1980,8,0.2126197292276516,1980,1,177,1,1986,0,9.94638932606499,0.41994791194741704,1.6325676411750687,1.6325676411750687
177,1981,8,0.2126197292276516,1981,2,177,1,1986,0,10.043427534027316,-0.1610110068342774,2.0516087223933743,2.0516087223933743
177,1982,8,0.2126197292276516,1982,3,177,1,1986,0,10.065151317718414,-0.13066985064557493,3.0819498785820767,3.0819498785820767
177,1983,8,0.2126197292276516,1983,4,177,1,1986,0,10.028287357164045,7.602994626188218e-05,4.212695759173914,4.212695759173914
177,1984,8,0.2126197292276516,1984,5,177,1,1986,0,9.956293014816405,-0.2909793137885742,4.921640415439078,4.921640415439078
177,1985,8,0.2126197292276516,1985,6,177,1,1986,0,9.92772555690699,-0.5912276477904904,5.621392081437161,5.621392081437161
177,1986,8,0.2126197292276516,1986,7,177,1,1986,1,9.996522205106066,0.491763246624789,17.700905180958507,17.700905180958507
177,1987,8,0.2126197292276516,1987,8,177,1,1986,1,10.003336402730666,-0.4463514671307509,17.769604664827565,27.772941067558232
177,1988,8,0.2126197292276516,1988,9,177,1,1986,1,9.906331304663658,-0.11062542068376319,19.008325613207543,38.820988222534865
177,1989,8,0.2126197292276516,1989,10,177,1,1986,1,10.014881168559645,-0.1369210030531766,20.090579894734116,50.135223400413054
177,1990,8,0.2126197292276516,1990,11,177,1,1986,1,10.01678546549816,-0.060370497855920406,21.16903469686989,61.23617655886253
177,1991,8,0.2126197292276516,1991,12,177,1,1986,1,9.977285742653201,-0.08861747047819667,22.101288001402654,71.98771671466866
177,1992,8,0.2126197292276516,1992,13,177,1,1986,1,10.009445446679859,-0.4085199641837601,22.81354521172375,82.87021789180291
177,1993,8,0.2126197292276516,1993,14,177,1,1986,1,9.979848948883635,-0.24843134136285894,23.944037336748426,93.80297997893388
177,1994,8,0.2126197292276516,1994,15,177,1,1986,1,10.056074475354425,0.37334209758456066,25.642036302166638,106.09063210500203
177,1995,8,0.2126197292276516,1995,16,177,1,1986,1,10.052126058254688,-0.2592427237971006,26.00550306368524,116.47463758797743
177,1996,8,0.2126197292276516,1996,17,177,1,1986,1,10.037891734742455,-0.1679057798526673,27.08260568411744,127.46152303154199
177,1997,8,0.2126197292276516,1997,18,177,1,1986,1,9.978102759852728,-0.23345382915555674,27.95726865992482,137.71639901830483
177,1998,8,0.2126197292276516,1998,19,177,1,1986,1,10.015243892946504,-0.380885309303184,28.84697831287097,149.02990502822902
177,1999,8,0.2126197292276516,1999,20,177,1,1986,1,9.976496217829096,0.015286971865863596,30.20440291892261,159.89885375070085
177,2000,8,0.2126197292276516,2000,21,177,1,1986,1,9.957248611303353,-0.23256968580813897,30.937298654722866,170.3387792129698
177,2001,8,0.2126197292276516,2001,22,177,1,1986,1,9.951915349696703,-0.4171271430748984,31.747407935849452,181.02613818129998
177,2002,8,0.2126197292276516,2002,23,177,1,1986,1,9.924472341709958,0.11538163816811838,33.25247370910573,192.04403117646504
177,2003,8,0.2126197292276516,2003,24,177,1,1986,1,9.901837510800199,-0.3199494996469398,33.79450774038091,202.12574542398426
177,2004,8,0.2126197292276516,2004,25,177,1,1986,1,9.973545175804189,0.06072978040376366,35.2468946854356,214.770707849911
177,2005,8,0.2126197292276516,2005,26,177,1,1986,1,9.958826067089996,0.03157538192919834,36.20302117824685,225.42071645295675
177,2006,8,0.2126197292276516,2006,27,177,1,1986,1,10.02747882015733,-0.055868156948589535,37.18423039243639,237.733806795583
177,2007,8,0.2126197292276516,2007,28,177,1,1986,1,9.98996005348936,-0.39124080203130573,37.811338980685704,247.60050010396225
177,2008,8,0.2126197292276516,2008,29,177,1,1986,1,10.077931899273608,0.07706745836401699,39.36761908686528,261.08212087088464
177,2009,8,0.2126197292276516,2009,30,177,1,1986,1,9.988809597402623,0.2623130097885235,40.4637423364188,270.2063630766791
178,1980,8,0.47915193330293593,1980,1,178,1,1986,0,9.98117036588159,-0.06243793810039441,1.4167139952025416,1.4167139952025416
178,1981,8,0.47915193330293593,1981,2,178,1,1986,0,9.982148927485117,-0.10434527016804053,2.3748066631348954,2.3748066631348954
178,1982,8,0.47915193330293593,1982,3,178,1,1986,0,9.963845361534245,-0.02639415904332189,3.4527577742596143,3.4527577742596143
178,1983,8,0.47915193330293593,1983,4,178,1,1986,0,10.025669455642177,-0.1498160824153963,4.3293358508875395,4.3293358508875395
178,1984,8,0.47915193330293593,1984,5,178,1,1986,0,9.970675991413163,-0.19922444591926664,5.279927487383669,5.279927487383669
178,1985,8,0.47915193330293593,1985,6,178,1,1986,0,9.972023604172975,0.10500967443056937,6.584161607733505,6.584161607733505
178,1986,8,0.47915193330293593,1986,7,178,1,1986,1,10.07816448864365,0.062043472773810754,17.619359894720397,17.619359894720397
178,1987,8,0.47915193330293593,1987,8,178,1,1986,1,10.06220790257982,-0.3357058149214508,18.205654020961305,28.267861923541123
178,1988,8,0.47915193330293593,1988,9,178,1,1986,1,9.959082326509318,0.08708162989599097,19.525315889708246,39.44348054272688
178,1989,8,0.47915193330293593,1989,10,178,1,1986,1,9.951758294806506,0.14019316111381852,20.571103389223257,50.42637827364278
178,1990,8,0.47915193330293593,1990,11,178,1,1986,1,10.003935938706823,-0.17686434552626787,21.30622352648349,61.32196728131078
178,1991,8,0.47915193330293593,1991,12,178,1,1986,1,9.974186478489361,0.1959194896381803,22.649257901430474,72.52019029387729
178,1992,8,0.47915193330293593,1992,13,178,1,1986,1,10.022356751378215,-0.29744973152016974,23.204058953160978,83.33819946143026
178,1993,8,0.47915193330293593,1993,14,178,1,1986,1,10.01064323813315,-0.22801994615940266,24.261775225276683,94.33627789220873
178,1994,8,0.47915193330293593,1994,15,178,1,1986,1,9.99287474063532,0.07999160281948761,25.552018276757742,105.4950162018403
178,1995,8,0.47915193330293593,1995,16,178,1,1986,1,9.954190988188001,0.3291119652184431,26.762454886709385,116.35017378040139
178,1996,8,0.47915193330293593,1996,17,178,1,1986,1,10.017202542061543,-0.18712582642578265,27.3092286489387,127.48125406955413
178,1997,8,0.47915193330293593,1997,18,178,1,1986,1,10.038896332955034,-0.11517383744467775,28.40287442881329,138.83073409131867
178,1998,8,0.47915193330293593,1998,19,178,1,1986,1,10.047465975802835,-0.6320760825297088,28.894541826576067,149.46413353621008
178,1999,8,0.47915193330293593,1999,20,178,1,1986,1,9.982697196260427,0.2615697793002738,30.723418908863636,160.4984824602492
178,2000,8,0.47915193330293593,2000,21,178,1,1986,1,10.002983708277144,-0.10209075940092369,31.380044882179156,171.42181679805915
178,2001,8,0.47915193330293593,2001,22,178,1,1986,1,9.972446520158208,-0.2240815068013421,32.227516946659804,181.8142147490329
178,2002,8,0.47915193330293593,2002,23,178,1,1986,1,9.972455529098193,-0.41315366452838664,33.03845379787274,192.59774226344385
178,2003,8,0.47915193330293593,2003,24,178,1,1986,1,9.977085625333885,0.398815233437777,34.8550527920746,204.46550842275064
178,2004,8,0.47915193330293593,2004,25,178,1,1986,1,10.026712200349754,0.05740268758124171,35.56326682123394,216.04408642752952
178,2005,8,0.47915193330293593,2005,26,178,1,1986,1,9.976986954014077,0.002052603848059128,36.45819149116507,226.02094361743255
178,2006,8,0.47915193330293593,2006,27,178,1,1986,1,9.983402947237284,0.04017152751941744,37.502726408059644,237.17078535280532
178,2007,8,0.47915193330293593,2007,28,178,1,1986,1,10.016343457636445,0.4795899513498534,38.97508534228923,249.31829795265458
178,2008,8,0.47915193330293593,2008,29,178,1,1986,1,9.930788976779937,0.05658808029903066,39.4665289903819,257.94388647954054
178,2009,8,0.47915193330293593,2009,30,178,1,1986,1,10.000287911852881,-0.05207033754524748,40.42736950761057,270.43399148022684
179,1980,8,1.0981268133006665,1980,1,179,1,1986,0,10.08513135722022,0.49083683571824055,2.588963649018907,2.588963649018907
179,1981,8,1.0981268133006665,1981,2,179,1,1986,0,10.004953102175001,0.06378531759911855,3.1619121308997853,3.1619121308997853
179,1982,8,1.0981268133006665,1982,3,179,1,1986,0,10.007861669040983,-0.45470919399338444,3.6434176193072823,3.6434176193072823
179,1983,8,1.0981268133006665,1983,4,179,1,1986,0,9.974031557406937,-0.22989211367950627,4.86823469962116,4.86823469962116
179,1984,8,1.0981268133006665,1984,5,179,1,1986,0,10.049082224290725,-0.042120780853894486,6.056006032446772,6.056006032446772
179,1985,8,1.0981268133006665,1985,6,179,1,1986,0,10.074250543691933,-0.2523982736585288,6.8457285396421375,6.8457285396421375
179,1986,8,1.0981268133006665,1986,7,179,1,1986,1,10.0719337226929,0.07479002146036838,18.244850557453937,18.244850557453937
179,1987,8,1.0981268133006665,1987,8,179,1,1986,1,10.022202196610959,0.27686653111546017,19.397195541027084,29.419397737638043
179,1988,8,1.0981268133006665,1988,9,179,1,1986,1,10.02165346309253,0.2152030634031873,20.334983339796384,40.37829026598144
179,1989,8,1.0981268133006665,1989,10,179,1,1986,1,9.98383675487106,0.17924336839119434,21.26120693656292,51.2127172011761
179,1990,8,1.0981268133006665,1990,11,179,1,1986,1,10.004879865185307,-0.44531301037790794,21.657693668108067,61.677213128849296
179,1991,8,1.0981268133006665,1991,12,179,1,1986,1,9.973876454515418,0.21367690588519275,23.28568017370128,73.15506244627836
179,1992,8,1.0981268133006665,1992,13,179,1,1986,1,9.980043217285521,0.09563601799201513,24.1738060485782,84.05406535229133
179,1993,8,1.0981268133006665,1993,14,179,1,1986,1,10.00974578782916,0.3208618612633265,25.428734462393155,95.49695497719728
179,1994,8,1.0981268133006665,1994,15,179,1,1986,1,10.016207351026623,0.19775604591629733,26.312090210243586,106.44174901845656
179,1995,8,1.0981268133006665,1995,16,179,1,1986,1,9.980372305063698,0.33066966221820304,27.409168780582565,117.23251952615584
179,1996,8,1.0981268133006665,1996,17,179,1,1986,1,10.015699554457164,0.052450384750173724,28.166276752508004,128.32327229707965
179,1997,8,1.0981268133006665,1997,18,179,1,1986,1,10.05695731888215,-0.21832931892428667,28.936754813258528,139.5632853209622
179,1998,8,1.0981268133006665,1998,19,179,1,1986,1,9.987339428900292,0.1294348622233749,30.21490110442433,150.06297425122784
179,1999,8,1.0981268133006665,1999,20,179,1,1986,1,9.959539780101942,0.19441853415240123,31.25208512755501,160.72610226888023
179,2000,8,1.0981268133006665,2000,21,179,1,1986,1,9.979574403909893,0.02701765823623084,32.10471887544679,171.81876053018527
179,2001,8,1.0981268133006665,2001,22,179,1,1986,1,9.973878281077061,0.10530397546356979,33.1773090698413,182.7854832859972
179,2002,8,1.0981268133006665,2002,23,179,1,1986,1,10.03284168488151,0.4129601285157686,34.54392862669795,195.0693955848021
179,2003,8,1.0981268133006665,2003,24,179,1,1986,1,9.952213672000257,0.7266002613038363,35.77694074660476,204.96457317060913
179,2004,8,1.0981268133006665,2004,25,179,1,1986,1,9.960795777960465,-0.34457183542527153,35.71435075583586,215.0086747591242
179,2005,8,1.0981268133006665,2005,26,179,1,1986,1,9.950346831905549,-0.01541079034877206,37.03306285485744,226.08965266106287
179,2006,8,1.0981268133006665,2006,27,179,1,1986,1,10.023887417214484,0.23694590967922294,38.35896014019437,238.83670848448406
179,2007,8,1.0981268133006665,2007,28,179,1,1986,1,10.029879546892936,-0.27484721574817444,38.85315914444543,249.48062962919707
179,2008,8,1.0981268133006665,2008,29,179,1,1986,1,10.048846726594071,-0.2581455018835639,39.88882803801118,260.9634560230807
179,2009,8,1.0981268133006665,2009,30,179,1,1986,1,10.023221532982596,-0.2262744505262759,40.89507389575699,271.4291691543567
180,1980,8,1.1092251489547411,1980,1,180,1,1986,0,9.965574952228547,-0.4698132370115555,1.6394119119431858,1.6394119119431858
180,1981,8,1.1092251489547411,1981,2,180,1,1986,0,10.05278399988266,0.20557847533787915,3.3148036242926207,3.3148036242926207
180,1982,8,1.1092251489547411,1982,3,180,1,1986,0,10.00922803901878,-0.1883799056170996,3.9208452433376415,3.9208452433376415
180,1983,8,1.1092251489547411,1983,4,180,1,1986,0,10.05719622034862,-0.25015078505595,4.859074363898792,4.859074363898792
180,1984,8,1.1092251489547411,1984,5,180,1,1986,0,10.003777861055456,-0.2334980746681775,5.875727074286564,5.875727074286564
180,1985,8,1.1092251489547411,1985,6,180,1,1986,0,9.95594719107253,-0.08204917144674465,7.027175977507997,7.027175977507997
180,1986,8,1.1092251489547411,1986,7,180,1,1986,1,9.934982320675955,0.020922511505727156,18.065129981136423,18.065129981136423
180,1987,8,1.1092251489547411,1987,8,180,1,1986,1,9.865746239472113,0.22043160784861182,19.19540299627546,29.06114923574758
180,1988,8,1.1092251489547411,1988,9,180,1,1986,1,10.05038175045429,-0.03646279798391247,20.12314410142512,40.223907602333696
180,1989,8,1.1092251489547411,1989,10,180,1,1986,1,10.02957783152592,-0.360113012143501,20.77868996833716,50.86742346291492
180,1990,8,1.1092251489547411,1990,11,180,1,1986,1,9.967870334822504,-0.22120890221306877,21.855886581564175,61.72736792085419
180,1991,8,1.1092251489547411,1991,12,180,1,1986,1,9.943513705213515,-0.15377688389021954,22.898961970278034,72.61653049634562
180,1992,8,1.1092251489547411,1992,13,180,1,1986,1,9.97496445287687,0.1224055491715019,24.206595151003114,84.05638186826432
180,1993,8,1.1092251489547411,1993,14,180,1,1986,1,9.94492674643296,0.32779282115964564,25.381944716547345,94.99643194157807
180,1994,8,1.1092251489547411,1994,15,180,1,1986,1,10.059670159462518,0.19679246509454343,26.365687773511805,106.84304904921194
180,1995,8,1.1092251489547411,1995,16,180,1,1986,1,9.958261243736676,0.12394701676973596,27.191433409461155,116.81578460309123
180,1996,8,1.1092251489547411,1996,17,180,1,1986,1,9.946708357652108,0.3328130138868523,28.3887465204937,127.85583009701479
180,1997,8,1.1092251489547411,1997,18,180,1,1986,1,10.059373117233456,0.02165051000761624,29.190248776195816,139.84335306576384
180,1998,8,1.1092251489547411,1998,19,180,1,1986,1,9.942601432581464,0.22774463706923542,30.27957121860544,149.590788409583
180,1999,8,1.1092251489547411,1999,20,180,1,1986,1,10.038384451935766,-0.21352795005447947,30.934081650836028,161.433079526001
180,2000,8,1.1092251489547411,2000,21,180,1,1986,1,9.983714365779608,0.1960384732104468,32.288977987944804,172.06097910885933
180,2001,8,1.1092251489547411,2001,22,180,1,1986,1,10.030833201146873,-0.07598908024985056,33.064069269851764,183.52656728705486
180,2002,8,1.1092251489547411,2002,23,180,1,1986,1,10.067210161424994,-0.012941656790071377,34.16349365358967,195.23885623638955
180,2003,8,1.1092251489547411,2003,24,180,1,1986,1,9.996663523429877,-0.3785107151796538,34.72737795720497,204.67065785551287
180,2004,8,1.1092251489547411,2004,25,180,1,1986,1,10.031116517126968,0.2842228609542124,36.42456452703592,216.98466183532133
180,2005,8,1.1092251489547411,2005,26,180,1,1986,1,9.939125897193511,-0.03737028732282935,37.010980758825426,225.85437280550215
180,2006,8,1.1092251489547411,2006,27,180,1,1986,1,9.883005348384078,-0.19744484234758455,37.79478565499124,235.45489262267282
180,2007,8,1.1092251489547411,2007,28,180,1,1986,1,10.049795261960805,-0.15099052508462876,39.008029885830915,250.05373038700782
180,2008,8,1.1092251489547411,2008,29,180,1,1986,1,10.01224542975558,-0.13442829291554764,39.98704228579477,260.25644174041753
180,2009,8,1.1092251489547411,2009,30,180,1,1986,1,10.014209332036694,0.0023849488468589497,41.125819429838295,271.45263406668226
181,1980,8,1.3241096648421884,1980,1,181,1,1986,0,10.056283706820347,-0.2803910583061921,2.0437186065359962,2.0437186065359962
181,1981,8,1.3241096648421884,1981,2,181,1,1986,0,9.991360649690096,0.024056050404523705,3.348165715246712,3.348165715246712
181,1982,8,1.3241096648421884,1982,3,181,1,1986,0,10.00065462625911,-0.16424240728265882,4.1598672575595295,4.1598672575595295
181,1983,8,1.3241096648421884,1983,4,181,1,1986,0,9.953616138833691,0.16516847070049565,5.489278135542684,5.489278135542684
181,1984,8,1.3241096648421884,1984,5,181,1,1986,0,10.059493256423023,-0.05172423564570361,6.2723854291964845,6.2723854291964845
181,1985,8,1.3241096648421884,1985,6,181,1,1986,0,9.968413712770595,0.08086506337159072,7.404974728213779,7.404974728213779
181,1986,8,1.3241096648421884,1986,7,181,1,1986,1,9.983956013383214,0.37758476730014406,18.68565044552555,18.68565044552555
181,1987,8,1.3241096648421884,1987,8,181,1,1986,1,10.069638424036546,-0.04047514901621439,19.35327293986252,29.422911363899065
181,1988,8,1.3241096648421884,1988,9,181,1,1986,1,10.050469801404843,-0.40480999010564733,19.969769476141384,40.07070907895107
181,1989,8,1.3241096648421884,1989,10,181,1,1986,1,9.958986722469884,0.017874815713009917,21.30097120302508,51.177931370434735
181,1990,8,1.3241096648421884,1990,11,181,1,1986,1,9.99832765248592,0.11116280371117482,22.433600121039284,62.42691073098296
181,1991,8,1.3241096648421884,1991,12,181,1,1986,1,10.03086104206878,-0.4484398572220282,22.90653084968894,73.06083606003284
181,1992,8,1.3241096648421884,1992,13,181,1,1986,1,9.956566788677067,0.3159589954755927,24.59663544899485,84.33603618105725
181,1993,8,1.3241096648421884,1993,14,181,1,1986,1,10.034259058350584,-0.2866514435694107,25.07171727962336,95.31153068807744
181,1994,8,1.3241096648421884,1994,15,181,1,1986,1,10.066606960194253,0.228731966749164,26.619448591785606,107.15230427333964
181,1995,8,1.3241096648421884,1995,16,181,1,1986,1,10.001001468295408,0.38866439004856773,27.713775523186165,117.72278873784482
181,1996,8,1.3241096648421884,1996,17,181,1,1986,1,9.955030247718753,-0.055595013094304715,28.22354489946664,127.77384737665416
181,1997,8,1.3241096648421884,1997,18,181,1,1986,1,9.956579747205051,-0.421925894393061,28.85876351765418,138.38114073690974
181,1998,8,1.3241096648421884,1998,19,181,1,1986,1,10.02751672887395,-0.3449741503848789,30.00665224333126,150.33685298981865
181,1999,8,1.3241096648421884,1999,20,181,1,1986,1,10.012000491753428,0.05281040690019335,31.38892056349581,161.54492695629037
181,2000,8,1.3241096648421884,2000,21,181,1,1986,1,10.032720673924343,0.38243154941408475,32.73926188818062,173.19735132312144
181,2001,8,1.3241096648421884,2001,22,181,1,1986,1,9.976109169349533,0.2064226246298975,33.50664145882162,183.14827899906462
181,2002,8,1.3241096648421884,2002,23,181,1,1986,1,10.000650132321946,-0.2890744586995275,34.0356853384646,194.04608745561572
181,2003,8,1.3241096648421884,2003,24,181,1,1986,1,10.021602978873998,0.1254046034818089,35.471117247198,205.83836788805596
181,2004,8,1.3241096648421884,2004,25,181,1,1986,1,10.024325601158688,0.026503260614235337,36.37493852661511,216.8127993474715
181,2005,8,1.3241096648421884,2005,26,181,1,1986,1,10.009028435043069,0.09087815505313993,37.4240162549384,227.5955565207567
181,2006,8,1.3241096648421884,2006,27,181,1,1986,1,10.029119765299383,-0.4980536053463268,37.855175824795246,238.4375711307829
181,2007,8,1.3241096648421884,2007,28,181,1,1986,1,10.022200857053605,0.28507402244672136,39.63138454434252,250.0976025424682
181,2008,8,1.3241096648421884,2008,29,181,1,1986,1,9.929485684138141,0.22055029375538757,40.47414564273572,258.9228306937748
181,2009,8,1.3241096648421884,2009,30,181,1,1986,1,9.968999410439887,0.23999843253316128,41.53310750781524,270.82009394793266
182,1980,8,1.7051019650543164,1980,1,182,1,1986,0,10.01876400316564,-0.00923757646811013,2.695864388586206,2.695864388586206
182,1981,8,1.7051019650543164,1981,2,182,1,1986,0,9.994336728297242,0.004717184468589791,3.709819149522906,3.709819149522906
182,1982,8,1.7051019650543164,1982,3,182,1,1986,0,10.047647544836233,-0.08443014524868056,4.620671819805636,4.620671819805636
182,1983,8,1.7051019650543164,1983,4,182,1,1986,0,9.975554713529363,0.2388557916816724,5.943957756735989,5.943957756735989
182,1984,8,1.7051019650543164,1984,5,182,1,1986,0,9.991458849507351,0.14101179425995194,6.846113759314268,6.846113759314268
182,1985,8,1.7051019650543164,1985,6,182,1,1986,0,10.034436499196556,0.013229421929291205,7.718331386983608,7.718331386983608
182,1986,8,1.7051019650543164,1986,7,182,1,1986,1,10.032848471217148,-0.2621277603876606,18.475822675883805,18.475822675883805
182,1987,8,1.7051019650543164,1987,8,182,1,1986,1,9.963588993240633,0.1289547454273824,19.79764570372233,29.761234696962962
182,1988,8,1.7051019650543164,1988,9,182,1,1986,1,10.019377550941313,0.06881891321601116,20.79329842921164,40.83205353109427
182,1989,8,1.7051019650543164,1989,10,182,1,1986,1,10.004945425365067,0.15171408969175226,21.861761480111134,51.87659775620634
182,1990,8,1.7051019650543164,1990,11,182,1,1986,1,9.9408068719532,0.23016624371426533,22.876075080721783,62.63930256853458
182,1991,8,1.7051019650543164,1991,12,182,1,1986,1,9.996422436875264,0.5342986789090736,24.235823080838657,74.21793526521496
182,1992,8,1.7051019650543164,1992,13,182,1,1986,1,10.050736168439016,0.24999651134805198,25.005834644841386,85.31025165547548
182,1993,8,1.7051019650543164,1993,14,182,1,1986,1,10.011798072987235,0.40574292891677183,26.122642966958324,96.20522947786895
182,1994,8,1.7051019650543164,1994,15,182,1,1986,1,9.996229197511402,0.002633683594111697,26.703964846159835,106.67379842625105
182,1995,8,1.7051019650543164,1995,16,182,1,1986,1,9.986267850604298,0.33807362028414073,28.02944343594276,117.90585409138144
182,1996,8,1.7051019650543164,1996,17,182,1,1986,1,9.978171633076368,-0.3185943568846765,28.36467924124601,128.14639557200968
182,1997,8,1.7051019650543164,1997,18,182,1,1986,1,10.065855856464356,0.17824179435939566,29.94919961587807,140.67361403698598
182,1998,8,1.7051019650543164,1998,19,182,1,1986,1,9.989558280445237,-0.22160500055925259,30.4730552449403,150.34775461028315
182,1999,8,1.7051019650543164,1999,20,182,1,1986,1,10.012709075319506,0.31932349175820585,32.03713453213203,162.20235251128562
182,2000,8,1.7051019650543164,2000,21,182,1,1986,1,10.105227645245508,0.2897854606427011,33.10011507094253,174.57330210437962
182,2001,8,1.7051019650543164,2001,22,182,1,1986,1,10.001625024136581,-0.02388184241687674,33.68284514677402,183.70722050882276
182,2002,8,1.7051019650543164,2002,23,182,1,1986,1,10.049313440334103,0.37264604580225785,35.12706145119068,195.91607649653636
182,2003,8,1.7051019650543164,2003,24,182,1,1986,1,9.940422374954943,-0.0528959335314034,35.59262840647786,204.57980878071191
182,2004,8,1.7051019650543164,2004,25,182,1,1986,1,10.0092730639204,0.18065166086216145,36.895026689836875,217.0619418404041
182,2005,8,1.7051019650543164,2005,26,182,1,1986,1,9.925263732981076,0.22803732184150674,37.858403019876896,226.43841394651736
182,2006,8,1.7051019650543164,2006,27,182,1,1986,1,9.967701410001741,0.1206285494064864,38.793431924462546,238.14746012449737
182,2007,8,1.7051019650543164,2007,28,182,1,1986,1,9.953319806156523,0.13545347272508737,39.79387524393593,248.81359117322293
182,2008,8,1.7051019650543164,2008,29,182,1,1986,1,10.021495554223351,0.08555253342675168,40.81215005270442,261.28505224561815
182,2009,8,1.7051019650543164,2009,30,182,1,1986,1,9.960515782037172,0.4423775522870005,42.10799529937849,271.19985828623345
183,1980,8,1.7366650667251882,1980,1,183,1,1986,0,9.95562204045844,0.2351985816712716,2.97186364839646,2.97186364839646
183,1981,8,1.7366650667251882,1981,2,183,1,1986,0,9.963702132237712,0.21996001661448225,3.9566250833396706,3.9566250833396706
183,1982,8,1.7366650667251882,1982,3,183,1,1986,0,10.058941880391176,-0.12342476554800486,4.613240301177184,4.613240301177184
183,1983,8,1.7366650667251882,1983,4,183,1,1986,0,9.969876039739,0.016727405925502307,5.753392472650691,5.753392472650691
183,1984,8,1.7366650667251882,1984,5,183,1,1986,0,10.005035953583958,0.11413387982478714,6.8507989465499755,6.8507989465499755
183,1985,8,1.7366650667251882,1985,6,183,1,1986,0,10.00558110992423,-0.1742658681186401,7.562399198606548,7.562399198606548
183,1986,8,1.7366650667251882,1986,7,183,1,1986,1,9.991553698185658,0.2689522422279896,18.997171007138835,18.997171007138835
183,1987,8,1.7366650667251882,1987,8,183,1,1986,1,9.977202601834563,-0.18128451402726525,19.532583154532485,29.509785756367048
183,1988,8,1.7366650667251882,1988,9,183,1,1986,1,9.98804397909793,0.13473896668984114,20.85944801251296,40.83553597070881
183,1989,8,1.7366650667251882,1989,10,183,1,1986,1,10.02276347935299,0.03344033055886047,21.792868876637037,51.86115931469601
183,1990,8,1.7366650667251882,1990,11,183,1,1986,1,10.024554180851206,-0.28831949635594023,22.472899751220453,62.57111647462528
183,1991,8,1.7366650667251882,1991,12,183,1,1986,1,10.022997599358044,-0.14686202063681536,23.612800645446416,73.72778864223663
183,1992,8,1.7366650667251882,1992,13,183,1,1986,1,9.932038660095424,0.11436353497243433,24.783067261793043,84.3752992223656
183,1993,8,1.7366650667251882,1993,14,183,1,1986,1,9.966068292018834,-0.15387916670019863,25.54885419204382,95.31133223617567
183,1994,8,1.7366650667251882,1994,15,183,1,1986,1,10.034485244844715,-0.26895490569714914,26.502195405872754,106.77807736463049
183,1995,8,1.7366650667251882,1995,16,183,1,1986,1,10.006732085162119,0.2105049055925313,27.95390205747984,118.0144908239389
183,1996,8,1.7366650667251882,1996,17,183,1,1986,1,10.11126077132418,-0.06304872245228438,28.784877115597084,129.89748482883886
183,1997,8,1.7366650667251882,1997,18,183,1,1986,1,9.963399789686092,-0.09996353104200778,29.600101325369273,139.19749901191625
183,1998,8,1.7366650667251882,1998,19,183,1,1986,1,9.947638532875896,0.36777476664699604,31.05207836624808,150.42374076075882
183,1999,8,1.7366650667251882,1999,20,183,1,1986,1,9.968927045740129,0.12007955165038647,31.825671664115706,161.42172325873736
183,2000,8,1.7366650667251882,2000,21,183,1,1986,1,10.017981366806717,0.25411679686413624,33.00876323039604,173.2605023656901
183,2001,8,1.7366650667251882,2001,22,183,1,1986,1,9.981341610701309,-0.19202528153533974,33.52598139589116,183.24610555641078
183,2002,8,1.7366650667251882,2002,23,183,1,1986,1,10.02424704339484,0.11933917823743215,34.880251288357464,195.2682039826749
183,2003,8,1.7366650667251882,2003,24,183,1,1986,1,9.985179530413063,-0.36623964023510536,35.35560495690314,205.1036569739252
183,2004,8,1.7366650667251882,2004,25,183,1,1986,1,9.992431433623695,0.06269568084109726,36.791792181189976,216.65555798641648
183,2005,8,1.7366650667251882,2005,26,183,1,1986,1,10.04049401816143,0.026504349235003184,37.803663434121624,228.5730497791888
183,2006,8,1.7366650667251882,2006,27,183,1,1986,1,10.022198821137579,-0.3270774060488302,38.43178648181394,238.8757629045655
183,2007,8,1.7366650667251882,2007,28,183,1,1986,1,10.02256304649936,0.25432571886333843,40.013553832087894,250.48737780857445
183,2008,8,1.7366650667251882,2008,29,183,1,1986,1,10.066493439123752,-0.31579091672565124,40.48736758912329,261.95022324984586
183,2009,8,1.7366650667251882,2009,30,183,1,1986,1,9.961584028528309,-0.21901387909296727,41.479235216160525,270.59566787231165
184,1980,8,1.8564033079630904,1980,1,184,1,1986,0,9.978927735239344,0.15804880279308325,3.0144521107561735,3.0144521107561735
184,1981,8,1.8564033079630904,1981,2,184,1,1986,0,10.012955323194253,-0.3780974767470656,3.4783058312160247,3.4783058312160247
184,1982,8,1.8564033079630904,1982,3,184,1,1986,0,10.080262227786685,-0.012432340621932755,4.843970967341157,4.843970967341157
184,1983,8,1.8564033079630904,1983,4,184,1,1986,0,9.983606809245455,0.001552702576030572,5.85795601053912,5.85795601053912
184,1984,8,1.8564033079630904,1984,5,184,1,1986,0,10.024002689797554,-0.4028386637084793,6.453564644254611,6.453564644254611
184,1985,8,1.8564033079630904,1985,6,184,1,1986,0,9.986903131020611,-0.18054567379489508,7.675857634168195,7.675857634168195
184,1986,8,1.8564033079630904,1986,7,184,1,1986,1,9.913568031890458,-0.03376655348259204,18.736204786370955,18.736204786370955
